bucket_id,name,owner,metadata,created_at,updated_at
catalog,products/314.Image.203827.png,null,"{""eTag"":""\""92f353e1c14f858f6df1ad804ac93b4f-1\"""",""size"":79519,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:26.000Z"",""contentLength"":79519,""httpStatusCode"":200}",2026-03-08 23:18:25.845247+00,2026-03-08 23:18:25.845247+00
catalog,products/294.Image.130507.png,null,"{""eTag"":""\""39254d6740072dfef6c84a649932766b-1\"""",""size"":95697,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:25.000Z"",""contentLength"":95697,""httpStatusCode"":200}",2026-03-08 23:18:25.108029+00,2026-03-08 23:18:25.108029+00
catalog,products/299.Image.132323.jpg,null,"{""eTag"":""\""2d97fe2aaee216ee1aae3942390d9689-1\"""",""size"":129461,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:25.000Z"",""contentLength"":129461,""httpStatusCode"":200}",2026-03-08 23:18:25.041462+00,2026-03-08 23:18:25.041462+00
catalog,products/291.Image.130233.png,null,"{""eTag"":""\""04c01c0cc06b633f9585001c8522d523-1\"""",""size"":89025,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:25.000Z"",""contentLength"":89025,""httpStatusCode"":200}",2026-03-08 23:18:24.878458+00,2026-03-08 23:18:24.878458+00
catalog,products/291.Image.175009.jpg,null,"{""eTag"":""\""19230a51a36e9ed8d05d963dae064210-1\"""",""size"":113464,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:25.000Z"",""contentLength"":113464,""httpStatusCode"":200}",2026-03-08 23:18:24.867981+00,2026-03-08 23:18:24.867981+00
catalog,products/290.Image.130242.png,null,"{""eTag"":""\""05d5e198bd421b08e89df3a53aede7e3-1\"""",""size"":109056,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:25.000Z"",""contentLength"":109056,""httpStatusCode"":200}",2026-03-08 23:18:24.8668+00,2026-03-08 23:18:24.8668+00
catalog,products/296.Image.130612.png,null,"{""eTag"":""\""26611473d97862a06c8fcf8dfd4036ca-1\"""",""size"":98729,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:25.000Z"",""contentLength"":98729,""httpStatusCode"":200}",2026-03-08 23:18:24.865978+00,2026-03-08 23:18:24.865978+00
catalog,products/292.Image.130247.png,null,"{""eTag"":""\""65aa0f6e0e57844ca6321dba5166ac30-1\"""",""size"":111214,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:25.000Z"",""contentLength"":111214,""httpStatusCode"":200}",2026-03-08 23:18:24.840111+00,2026-03-08 23:18:24.840111+00
catalog,products/293.Image.130623.png,null,"{""eTag"":""\""609f13a1b849f78930389bd41afb1d97-1\"""",""size"":90305,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:25.000Z"",""contentLength"":90305,""httpStatusCode"":200}",2026-03-08 23:18:24.839626+00,2026-03-08 23:18:24.839626+00
catalog,products/288.Image.130254.png,null,"{""eTag"":""\""68492f98718ca213ed81e7c181bd9a7a-1\"""",""size"":118765,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:25.000Z"",""contentLength"":118765,""httpStatusCode"":200}",2026-03-08 23:18:24.808885+00,2026-03-08 23:18:24.808885+00
catalog,products/298.Image.130618.png,null,"{""eTag"":""\""ff3bbc3c9075b547da319a4149fddd2c-1\"""",""size"":98110,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:25.000Z"",""contentLength"":98110,""httpStatusCode"":200}",2026-03-08 23:18:24.807197+00,2026-03-08 23:18:24.807197+00
catalog,products/277.Image.223334.jpg,null,"{""eTag"":""\""6f9da704d137ed91de23bde4375bd5cb-1\"""",""size"":77676,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:24.000Z"",""contentLength"":77676,""httpStatusCode"":200}",2026-03-08 23:18:24.11789+00,2026-03-08 23:18:24.11789+00
catalog,products/286.Image.130238.png,null,"{""eTag"":""\""f33d4aea0f76b56efb52ad3420fe7bbb-1\"""",""size"":109434,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:24.000Z"",""contentLength"":109434,""httpStatusCode"":200}",2026-03-08 23:18:23.989191+00,2026-03-08 23:18:23.989191+00
catalog,products/278.Image.130228.png,null,"{""eTag"":""\""4d95445ef1fea48c818980cf1e5ad538-1\"""",""size"":73705,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:24.000Z"",""contentLength"":73705,""httpStatusCode"":200}",2026-03-08 23:18:23.755336+00,2026-03-08 23:18:23.755336+00
catalog,products/284.Image.125710.png,null,"{""eTag"":""\""d5f30bac6b5ed1fb7193a89450082b3f-1\"""",""size"":72047,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:24.000Z"",""contentLength"":72047,""httpStatusCode"":200}",2026-03-08 23:18:23.736624+00,2026-03-08 23:18:23.736624+00
catalog,products/280.Image.125814.png,null,"{""eTag"":""\""25e6457011f27d7d05f3574ae0c4d29d-1\"""",""size"":63301,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:24.000Z"",""contentLength"":63301,""httpStatusCode"":200}",2026-03-08 23:18:23.735112+00,2026-03-08 23:18:23.735112+00
catalog,products/278.Image.224319.jpg,null,"{""eTag"":""\""ff7388c31329cb70db2e77cbf6db9969-1\"""",""size"":82254,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:24.000Z"",""contentLength"":82254,""httpStatusCode"":200}",2026-03-08 23:18:23.734745+00,2026-03-08 23:18:23.734745+00
catalog,products/281.Image.125803.png,null,"{""eTag"":""\""d3ce6c185dad18c29c6717e099a88e03-1\"""",""size"":76571,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:24.000Z"",""contentLength"":76571,""httpStatusCode"":200}",2026-03-08 23:18:23.721026+00,2026-03-08 23:18:23.721026+00
catalog,products/278.Image.033452.jpg,null,"{""eTag"":""\""d941cd136a6b30732303e33b635fe35e-1\"""",""size"":79648,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:24.000Z"",""contentLength"":79648,""httpStatusCode"":200}",2026-03-08 23:18:23.718185+00,2026-03-08 23:18:23.718185+00
catalog,products/283.Image.125754.png,null,"{""eTag"":""\""569a5ec14d3a87169e8b72fd85ff71f2-1\"""",""size"":78246,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:24.000Z"",""contentLength"":78246,""httpStatusCode"":200}",2026-03-08 23:18:23.71813+00,2026-03-08 23:18:23.71813+00
catalog,products/279.Image.125824.png,null,"{""eTag"":""\""28d85175be721ebe03e968792cddc193-1\"""",""size"":74941,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:24.000Z"",""contentLength"":74941,""httpStatusCode"":200}",2026-03-08 23:18:23.698017+00,2026-03-08 23:18:23.698017+00
catalog,products/273.Image.223215.jpg,null,"{""eTag"":""\""d34cfeed1b8310116cacc960c087d3d4-1\"""",""size"":6137400,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:22.000Z"",""contentLength"":6137400,""httpStatusCode"":200}",2026-03-08 23:18:22.845149+00,2026-03-08 23:18:22.845149+00
catalog,products/270.Image.130340.png,null,"{""eTag"":""\""f6785d155bc597c7bb3b3a66c5589baf-1\"""",""size"":88481,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:22.000Z"",""contentLength"":88481,""httpStatusCode"":200}",2026-03-08 23:18:21.964981+00,2026-03-08 23:18:21.964981+00
catalog,products/275.Image.033151.jpg,null,"{""eTag"":""\""1beff101fee64d4887c41c711cc5cf58-1\"""",""size"":90453,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:22.000Z"",""contentLength"":90453,""httpStatusCode"":200}",2026-03-08 23:18:21.849635+00,2026-03-08 23:18:21.849635+00
catalog,products/276.Image.224131.jpg,null,"{""eTag"":""\""31bd139f8d9664c7ce53271990eedefd-1\"""",""size"":77462,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:22.000Z"",""contentLength"":77462,""httpStatusCode"":200}",2026-03-08 23:18:21.830507+00,2026-03-08 23:18:21.830507+00
catalog,products/271.Image.130350.png,null,"{""eTag"":""\""b39194b0cdf3ff2bf2597cf3adb02750-1\"""",""size"":85838,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:22.000Z"",""contentLength"":85838,""httpStatusCode"":200}",2026-03-08 23:18:21.816853+00,2026-03-08 23:18:21.816853+00
catalog,products/275.Image.232906.jpg,null,"{""eTag"":""\""b2989c04c433c8088870d40c7c53e9e7-1\"""",""size"":90587,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:22.000Z"",""contentLength"":90587,""httpStatusCode"":200}",2026-03-08 23:18:21.815853+00,2026-03-08 23:18:21.815853+00
catalog,products/267.Image.231547.jpg,null,"{""eTag"":""\""2271ba459ad1ed69da131525b9f728db-1\"""",""size"":140079,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:22.000Z"",""contentLength"":140079,""httpStatusCode"":200}",2026-03-08 23:18:21.809757+00,2026-03-08 23:18:21.809757+00
catalog,products/275.Image.223343.jpg,null,"{""eTag"":""\""a6e7a5fbb64f0948113caec0e0deffcf-1\"""",""size"":74253,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:22.000Z"",""contentLength"":74253,""httpStatusCode"":200}",2026-03-08 23:18:21.808452+00,2026-03-08 23:18:21.808452+00
catalog,products/272.Image.130401.png,null,"{""eTag"":""\""caa6a8a854f8dfacc89ddcb5301f3901-1\"""",""size"":83971,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:22.000Z"",""contentLength"":83971,""httpStatusCode"":200}",2026-03-08 23:18:21.792229+00,2026-03-08 23:18:21.792229+00
catalog,products/268.Image.130414.png,null,"{""eTag"":""\""f6696de3435d0c7cda25bedf99c4abb2-1\"""",""size"":82737,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:22.000Z"",""contentLength"":82737,""httpStatusCode"":200}",2026-03-08 23:18:21.767811+00,2026-03-08 23:18:21.767811+00
catalog,products/265.Image.205641.jpg,null,"{""eTag"":""\""557f66d36e81869921af2eae3511524c-1\"""",""size"":32711,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:21.000Z"",""contentLength"":32711,""httpStatusCode"":200}",2026-03-08 23:18:21.057659+00,2026-03-08 23:18:21.057659+00
catalog,products/262.Image.212513 (1).jpg,null,"{""eTag"":""\""685f38b7098fb20be2192bfa66139688-1\"""",""size"":79337,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:21.000Z"",""contentLength"":79337,""httpStatusCode"":200}",2026-03-08 23:18:21.017264+00,2026-03-08 23:18:21.017264+00
catalog,products/263.Image.212421 (1).jpg,null,"{""eTag"":""\""3cf65a7d07c7f800357362a3f1e5b3ce-1\"""",""size"":81825,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:21.000Z"",""contentLength"":81825,""httpStatusCode"":200}",2026-03-08 23:18:20.990946+00,2026-03-08 23:18:20.990946+00
catalog,products/261.Image.212459 (1).jpg,null,"{""eTag"":""\""a5d9e74c4e7fbd42f265311ee4eba1b3-1\"""",""size"":72041,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:21.000Z"",""contentLength"":72041,""httpStatusCode"":200}",2026-03-08 23:18:20.983385+00,2026-03-08 23:18:20.983385+00
catalog,products/264.Image.231500.jpg,null,"{""eTag"":""\""fcc78b61dfb6b4b749d61bf6538b4f85-1\"""",""size"":126618,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:21.000Z"",""contentLength"":126618,""httpStatusCode"":200}",2026-03-08 23:18:20.940826+00,2026-03-08 23:18:20.940826+00
catalog,products/266.Image.231424.jpg,null,"{""eTag"":""\""40a5cf128f17d37a3931d61da30b3d68-1\"""",""size"":120410,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:21.000Z"",""contentLength"":120410,""httpStatusCode"":200}",2026-03-08 23:18:20.939453+00,2026-03-08 23:18:20.939453+00
catalog,products/261.Image.231522.jpg,null,"{""eTag"":""\""cfd4a4fc80812a111f3b5fc4c9f98d80-1\"""",""size"":131959,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:21.000Z"",""contentLength"":131959,""httpStatusCode"":200}",2026-03-08 23:18:20.892286+00,2026-03-08 23:18:20.892286+00
catalog,products/264.Image.212506 (1).jpg,null,"{""eTag"":""\""03c0934cbdd330e746a14ab076eb543c-1\"""",""size"":83905,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:21.000Z"",""contentLength"":83905,""httpStatusCode"":200}",2026-03-08 23:18:20.889495+00,2026-03-08 23:18:20.889495+00
catalog,products/265.Image.231411.jpg,null,"{""eTag"":""\""809ec83ee6b29fe96d85dc2ca7c931a1-1\"""",""size"":123447,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:21.000Z"",""contentLength"":123447,""httpStatusCode"":200}",2026-03-08 23:18:20.882009+00,2026-03-08 23:18:20.882009+00
catalog,products/267.Image.212443 (1).jpg,null,"{""eTag"":""\""5d075ed1b6505009e688fdb82fab7cf7-1\"""",""size"":84614,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:21.000Z"",""contentLength"":84614,""httpStatusCode"":200}",2026-03-08 23:18:20.866268+00,2026-03-08 23:18:20.866268+00
catalog,products/242.Image.174626.jpg,null,"{""eTag"":""\""03160e170f529b9e06789df61d0ce480-1\"""",""size"":106880,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:20.000Z"",""contentLength"":106880,""httpStatusCode"":200}",2026-03-08 23:18:20.106298+00,2026-03-08 23:18:20.106298+00
catalog,products/242.Image.215907.png,null,"{""eTag"":""\""162060f36d574daa49b749a3e9f30d41-1\"""",""size"":97146,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:20.000Z"",""contentLength"":97146,""httpStatusCode"":200}",2026-03-08 23:18:20.033497+00,2026-03-08 23:18:20.033497+00
catalog,products/251.Image.231225.jpg,null,"{""eTag"":""\""85e332e89c393e8140c29b0fd837db47-1\"""",""size"":128289,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:20.000Z"",""contentLength"":128289,""httpStatusCode"":200}",2026-03-08 23:18:20.03125+00,2026-03-08 23:18:20.03125+00
catalog,products/249.Image.230411.jpg,null,"{""eTag"":""\""e644e165936055c7ed9cfa01de720d9a-1\"""",""size"":125753,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:20.000Z"",""contentLength"":125753,""httpStatusCode"":200}",2026-03-08 23:18:20.019805+00,2026-03-08 23:18:20.019805+00
catalog,products/241.Image.174616.jpg,null,"{""eTag"":""\""0a8bf0e21d22cb32f003c7adc234db10-1\"""",""size"":100187,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:20.000Z"",""contentLength"":100187,""httpStatusCode"":200}",2026-03-08 23:18:20.011285+00,2026-03-08 23:18:20.011285+00
catalog,products/247.Image.230325.jpg,null,"{""eTag"":""\""394fa9125325e87edae92596809d8198-1\"""",""size"":129505,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:20.000Z"",""contentLength"":129505,""httpStatusCode"":200}",2026-03-08 23:18:20.009578+00,2026-03-08 23:18:20.009578+00
catalog,products/248.Image.230432.jpg,null,"{""eTag"":""\""abbbda8420e07a39d34feed66f5ef359-1\"""",""size"":128337,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:20.000Z"",""contentLength"":128337,""httpStatusCode"":200}",2026-03-08 23:18:19.995903+00,2026-03-08 23:18:19.995903+00
catalog,products/241.Image.215935.png,null,"{""eTag"":""\""68e94eba5dc3e00819b6bdea079021e6-1\"""",""size"":100813,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:20.000Z"",""contentLength"":100813,""httpStatusCode"":200}",2026-03-08 23:18:19.992771+00,2026-03-08 23:18:19.992771+00
catalog,products/246.Image.222341.png,null,"{""eTag"":""\""0605cc0b2a3ce63b5c16548d469aa75b-1\"""",""size"":90333,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:20.000Z"",""contentLength"":90333,""httpStatusCode"":200}",2026-03-08 23:18:19.969105+00,2026-03-08 23:18:19.969105+00
catalog,products/244.Image.230339.jpg,null,"{""eTag"":""\""ff183c9c9d2d878321a19b5f3610f278-1\"""",""size"":120375,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:20.000Z"",""contentLength"":120375,""httpStatusCode"":200}",2026-03-08 23:18:19.957683+00,2026-03-08 23:18:19.957683+00
catalog,products/201.Image.011047.jpg,null,"{""eTag"":""\""066985ac2113195a6c944ce03b88241d-1\"""",""size"":83983,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:19.000Z"",""contentLength"":83983,""httpStatusCode"":200}",2026-03-08 23:18:19.22454+00,2026-03-08 23:18:19.22454+00
catalog,products/234.Image.230254.jpg,null,"{""eTag"":""\""c98e0cf030e2c72d9d57e74229b7fc6e-1\"""",""size"":132405,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:19.000Z"",""contentLength"":132405,""httpStatusCode"":200}",2026-03-08 23:18:19.141246+00,2026-03-08 23:18:19.141246+00
catalog,products/201.Image.231247.jpg,null,"{""eTag"":""\""392d7f40ed5f52c81294733478caf1a7-1\"""",""size"":132456,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:19.000Z"",""contentLength"":132456,""httpStatusCode"":200}",2026-03-08 23:18:19.057207+00,2026-03-08 23:18:19.057207+00
catalog,products/216.Image.163638.png,null,"{""eTag"":""\""7a920d15ab04e4af54f8133bd67aae14-1\"""",""size"":206358,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:19.000Z"",""contentLength"":206358,""httpStatusCode"":200}",2026-03-08 23:18:18.982095+00,2026-03-08 23:18:18.982095+00
catalog,products/236.Image.230307.jpg,null,"{""eTag"":""\""d83f2dd0e32b4f6a70f0b004a4227612-1\"""",""size"":122049,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:19.000Z"",""contentLength"":122049,""httpStatusCode"":200}",2026-03-08 23:18:18.883237+00,2026-03-08 23:18:18.883237+00
catalog,products/238.Image.215834.png,null,"{""eTag"":""\""b228eb0ef1a3bceb8603bbdc78a56c02-1\"""",""size"":94375,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:19.000Z"",""contentLength"":94375,""httpStatusCode"":200}",2026-03-08 23:18:18.871325+00,2026-03-08 23:18:18.871325+00
catalog,products/215.Image.163526.png,null,"{""eTag"":""\""bc9e0c8b6d7bd838338f40d00e7f41b1-1\"""",""size"":201492,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:19.000Z"",""contentLength"":201492,""httpStatusCode"":200}",2026-03-08 23:18:18.861175+00,2026-03-08 23:18:18.861175+00
catalog,products/232.Image.230241.jpg,null,"{""eTag"":""\""17335c7ff9ab402297f66bbbb52a5e00-1\"""",""size"":122390,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:19.000Z"",""contentLength"":122390,""httpStatusCode"":200}",2026-03-08 23:18:18.858254+00,2026-03-08 23:18:18.858254+00
catalog,products/231.Image.185457.jpg,null,"{""eTag"":""\""cb0b4646ee2ac3c75d11078a682113e5-1\"""",""size"":41495,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:19.000Z"",""contentLength"":41495,""httpStatusCode"":200}",2026-03-08 23:18:18.824816+00,2026-03-08 23:18:18.824816+00
catalog,products/230.Image.191525.jpg,null,"{""eTag"":""\""6b965b4eff950905f0d8a48f4f2e64ee-1\"""",""size"":50931,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:19.000Z"",""contentLength"":50931,""httpStatusCode"":200}",2026-03-08 23:18:18.769632+00,2026-03-08 23:18:18.769632+00
catalog,products/196.Image.215917.jpg,null,"{""eTag"":""\""a9060b9f0eeffe64f96f93d84f658ae2-2\"""",""size"":6572614,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:15.000Z"",""contentLength"":6572614,""httpStatusCode"":200}",2026-03-08 23:18:18.051472+00,2026-03-08 23:18:18.051472+00
catalog,products/198.Image.222525.jpg,null,"{""eTag"":""\""f8aa5b6198fdb6e44caa532eb081d981-1\"""",""size"":195033,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:15.000Z"",""contentLength"":195033,""httpStatusCode"":200}",2026-03-08 23:18:15.465428+00,2026-03-08 23:18:15.465428+00
catalog,products/191.Image.001700.jpg,null,"{""eTag"":""\""33a81bc1418c13cd1b01d640abc74e93-1\"""",""size"":112386,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:15.000Z"",""contentLength"":112386,""httpStatusCode"":200}",2026-03-08 23:18:15.417158+00,2026-03-08 23:18:15.417158+00
catalog,products/197.Image.224117.jpg,null,"{""eTag"":""\""ff7388c31329cb70db2e77cbf6db9969-1\"""",""size"":82254,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:15.000Z"",""contentLength"":82254,""httpStatusCode"":200}",2026-03-08 23:18:15.374093+00,2026-03-08 23:18:15.374093+00
catalog,products/191.Image.011834.jpg,null,"{""eTag"":""\""afa45b1d548752bb6236eb641c8dedc5-1\"""",""size"":87314,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:15.000Z"",""contentLength"":87314,""httpStatusCode"":200}",2026-03-08 23:18:15.37022+00,2026-03-08 23:18:15.37022+00
catalog,products/197.Image.002033.jpg,null,"{""eTag"":""\""7d80a68f3ebcbb813c050b6eaa0d7951-1\"""",""size"":126222,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:15.000Z"",""contentLength"":126222,""httpStatusCode"":200}",2026-03-08 23:18:15.331125+00,2026-03-08 23:18:15.331125+00
catalog,products/200.Image.011443.jpg,null,"{""eTag"":""\""9ac2bc8d91269bf828dda6210506112b-1\"""",""size"":52750,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:15.000Z"",""contentLength"":52750,""httpStatusCode"":200}",2026-03-08 23:18:15.329452+00,2026-03-08 23:18:15.329452+00
catalog,products/197.Image.000709.jpg,null,"{""eTag"":""\""b86fc042b48ba7cbe1ab6e9c3f280130-1\"""",""size"":73108,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:15.000Z"",""contentLength"":73108,""httpStatusCode"":200}",2026-03-08 23:18:15.325492+00,2026-03-08 23:18:15.325492+00
catalog,products/199.Image.011527.jpg,null,"{""eTag"":""\""1fb2f8fe7c5089f837c9bc949151d2b1-1\"""",""size"":50573,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:15.000Z"",""contentLength"":50573,""httpStatusCode"":200}",2026-03-08 23:18:15.292416+00,2026-03-08 23:18:15.292416+00
catalog,products/198.Image.011731.jpg,null,"{""eTag"":""\""fcd1fd52f44f2830f84857bec2573384-1\"""",""size"":50811,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:15.000Z"",""contentLength"":50811,""httpStatusCode"":200}",2026-03-08 23:18:15.280832+00,2026-03-08 23:18:15.280832+00
catalog,products/189.Image.012020.jpg,null,"{""eTag"":""\""d37c7d1681c2c6d5120e7958eaa46a30-1\"""",""size"":154604,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:15.000Z"",""contentLength"":154604,""httpStatusCode"":200}",2026-03-08 23:18:14.624811+00,2026-03-08 23:18:14.624811+00
catalog,products/182.Image.010931.jpg,null,"{""eTag"":""\""f79ba10eb920b1696807165ace2aca67-1\"""",""size"":92825,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:15.000Z"",""contentLength"":92825,""httpStatusCode"":200}",2026-03-08 23:18:14.598594+00,2026-03-08 23:18:14.598594+00
catalog,products/185.Image.125613.png,null,"{""eTag"":""\""519df8bff49ba8fe023e983cf96fce64-1\"""",""size"":90116,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:15.000Z"",""contentLength"":90116,""httpStatusCode"":200}",2026-03-08 23:18:14.550329+00,2026-03-08 23:18:14.550329+00
catalog,products/184.Image.203730.png,null,"{""eTag"":""\""94c62cd211a9abaaacce2ca67c326580-1\"""",""size"":79926,""mimetype"":""image/png"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:15.000Z"",""contentLength"":79926,""httpStatusCode"":200}",2026-03-08 23:18:14.53049+00,2026-03-08 23:18:14.53049+00
catalog,products/132.Image.200210.jpg,null,"{""eTag"":""\""d28ed92dad2c563887b325ea1b2ec348-1\"""",""size"":34391,""mimetype"":""image/jpeg"",""cacheControl"":""max-age=3600"",""lastModified"":""2026-03-08T23:18:15.000Z"",""contentLength"":34391,""httpStatusCode"":200}",2026-03-08 23:18:14.527302+00,2026-03-08 23:18:14.527302+00
